candidate_index,local_index,fresh_negative,fresh_positive,fresh_p_positive,previous_negative,previous_positive,previous_p_positive,shots,repeats,trials,logical_failures,target_logical_errors,stopped_early,logical_failure_rate,converged,convergence_rate,mean_iterations
588,58,0.0,0.85,0.9,0.0,0.1,0.25,50000,1,46,10,10,True,0.21739130434782608,36,0.782608695652174,1343.0434782608695
598,59,0.0,0.85,0.97,-0.25,0.1,0.5,50000,1,51,10,10,True,0.19607843137254902,41,0.803921568627451,1106.7254901960785
608,60,0.0,0.85,0.97,-0.1,0.1,0.75,50000,1,140,10,10,True,0.07142857142857142,129,0.9214285714285714,449.65
618,61,0.0,0.85,0.97,0.0,0.25,0.25,50000,1,157,10,10,True,0.06369426751592357,147,0.9363057324840764,420.0127388535032
628,62,0.0,0.85,0.995,-0.25,0.25,0.5,50000,1,185,10,10,True,0.05405405405405406,175,0.9459459459459459,388.8216216216216
638,63,0.0,0.85,0.995,-0.1,0.25,0.75,50000,1,485,10,10,True,0.020618556701030927,475,0.979381443298969,160.64536082474226
648,64,0.0,1.0,0.9,-0.25,0.0,0.25,50000,1,18,10,10,True,0.5555555555555556,7,0.3888888888888889,2598.3333333333335
658,65,0.0,1.0,0.9,-0.1,0.0,0.5,50000,1,44,10,10,True,0.22727272727272727,34,0.7727272727272727,1238.909090909091
668,66,0.0,1.0,0.9,0.0,0.0,0.75,50000,1,45,10,10,True,0.2222222222222222,35,0.7777777777777778,1116.088888888889
678,67,0.0,1.0,0.97,-0.25,0.1,0.25,50000,1,24,10,10,True,0.4166666666666667,14,0.5833333333333334,2014.75
688,68,0.0,1.0,0.97,-0.1,0.1,0.5,50000,1,140,10,10,True,0.07142857142857142,129,0.9214285714285714,525.5857142857143
698,69,0.0,1.0,0.97,0.0,0.1,0.75,50000,1,202,10,10,True,0.04950495049504951,190,0.9405940594059405,365.5495049504951
708,70,0.0,1.0,0.995,-0.25,0.25,0.25,50000,1,27,10,10,True,0.37037037037037035,17,0.6296296296296297,1647.6296296296296
718,71,0.0,1.0,0.995,-0.1,0.25,0.5,50000,1,157,10,10,True,0.06369426751592357,147,0.9363057324840764,351.61146496815286
728,72,0.0,1.0,0.995,0.0,0.25,0.75,50000,1,335,10,10,True,0.029850746268656716,325,0.9701492537313433,219.74029850746268
