     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.016,msl-bp-damp0p5,095058dd33aa2a88f2062e1766596ec71bbb3f97236f928847b33ff216dba5d2,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.001"",""noise_model"":""uniform_circuit"",""p"":0.001,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.001,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         1,         0,         0,   0.015,msl-bp-damp0p5,151c5d8559cd1edb73efe839f5e3a4536d067a9cba13d7a5d574b1b2fdde017b,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.002"",""noise_model"":""uniform_circuit"",""p"":0.002,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.002,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         1,         0,         0,   0.031,msl-bp-damp0p5,ee2099b0c587b8bdea1279900bf57b259849b5dc0f5bb373f0c26c7fc4687c23,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.004"",""noise_model"":""uniform_circuit"",""p"":0.004,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.004,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         1,         0,         0,   0.047,msl-bp-damp0p5,d3640d242249588899838601d7a29238e787d3cab90f3f59b772845149cc2bef,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.003"",""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         1,         0,         0,   0.047,msl-bp-damp0p5,8f10b5175a16c65d19d0a78cfdf83ad2c6b56db7d191751b1e4c2619f1d9be56,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0025"",""noise_model"":""uniform_circuit"",""p"":0.0025,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0025,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         1,         0,         0,   0.031,msl-bp-damp0p5,3f695ad85f5f666dba3e35be64678bd1052198feed8e2c194eca83d5a21ac8de,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0015"",""noise_model"":""uniform_circuit"",""p"":0.0015,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0015,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         1,         0,         0,   0.031,msl-bp-damp0p5,e6ccd2e1b5a2b4f4b0c66e5bd9e0d392cded10cc64a447cf63e079a3d3700e3e,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0035"",""noise_model"":""uniform_circuit"",""p"":0.0035,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0035,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         8,         0,         0,   0.172,msl-bp-damp0p5,d3640d242249588899838601d7a29238e787d3cab90f3f59b772845149cc2bef,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.003"",""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
         8,         0,         0,   0.172,msl-bp-damp0p5,8f10b5175a16c65d19d0a78cfdf83ad2c6b56db7d191751b1e4c2619f1d9be56,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0025"",""noise_model"":""uniform_circuit"",""p"":0.0025,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0025,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.296,msl-bp-damp0p5,095058dd33aa2a88f2062e1766596ec71bbb3f97236f928847b33ff216dba5d2,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.001"",""noise_model"":""uniform_circuit"",""p"":0.001,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.001,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.313,msl-bp-damp0p5,151c5d8559cd1edb73efe839f5e3a4536d067a9cba13d7a5d574b1b2fdde017b,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.002"",""noise_model"":""uniform_circuit"",""p"":0.002,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.002,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         1,         0,   0.312,msl-bp-damp0p5,e6ccd2e1b5a2b4f4b0c66e5bd9e0d392cded10cc64a447cf63e079a3d3700e3e,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0035"",""noise_model"":""uniform_circuit"",""p"":0.0035,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0035,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.375,msl-bp-damp0p5,ee2099b0c587b8bdea1279900bf57b259849b5dc0f5bb373f0c26c7fc4687c23,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.004"",""noise_model"":""uniform_circuit"",""p"":0.004,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.004,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.391,msl-bp-damp0p5,3f695ad85f5f666dba3e35be64678bd1052198feed8e2c194eca83d5a21ac8de,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0015"",""noise_model"":""uniform_circuit"",""p"":0.0015,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0015,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.344,msl-bp-damp0p5,8f10b5175a16c65d19d0a78cfdf83ad2c6b56db7d191751b1e4c2619f1d9be56,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0025"",""noise_model"":""uniform_circuit"",""p"":0.0025,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0025,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         1,         0,   0.375,msl-bp-damp0p5,d3640d242249588899838601d7a29238e787d3cab90f3f59b772845149cc2bef,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.003"",""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         1,         0,   0.312,msl-bp-damp0p5,151c5d8559cd1edb73efe839f5e3a4536d067a9cba13d7a5d574b1b2fdde017b,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.002"",""noise_model"":""uniform_circuit"",""p"":0.002,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.002,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.297,msl-bp-damp0p5,e6ccd2e1b5a2b4f4b0c66e5bd9e0d392cded10cc64a447cf63e079a3d3700e3e,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0035"",""noise_model"":""uniform_circuit"",""p"":0.0035,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0035,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         2,         0,   0.344,msl-bp-damp0p5,ee2099b0c587b8bdea1279900bf57b259849b5dc0f5bb373f0c26c7fc4687c23,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.004"",""noise_model"":""uniform_circuit"",""p"":0.004,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.004,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.344,msl-bp-damp0p5,3f695ad85f5f666dba3e35be64678bd1052198feed8e2c194eca83d5a21ac8de,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0015"",""noise_model"":""uniform_circuit"",""p"":0.0015,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0015,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        32,         0,         0,   0.609,msl-bp-damp0p5,095058dd33aa2a88f2062e1766596ec71bbb3f97236f928847b33ff216dba5d2,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.001"",""noise_model"":""uniform_circuit"",""p"":0.001,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.001,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         2,         0,   0.312,msl-bp-damp0p5,8f10b5175a16c65d19d0a78cfdf83ad2c6b56db7d191751b1e4c2619f1d9be56,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0025"",""noise_model"":""uniform_circuit"",""p"":0.0025,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0025,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.297,msl-bp-damp0p5,151c5d8559cd1edb73efe839f5e3a4536d067a9cba13d7a5d574b1b2fdde017b,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.002"",""noise_model"":""uniform_circuit"",""p"":0.002,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.002,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.359,msl-bp-damp0p5,d3640d242249588899838601d7a29238e787d3cab90f3f59b772845149cc2bef,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.003"",""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         3,         0,   0.359,msl-bp-damp0p5,ee2099b0c587b8bdea1279900bf57b259849b5dc0f5bb373f0c26c7fc4687c23,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.004"",""noise_model"":""uniform_circuit"",""p"":0.004,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.004,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
        16,         0,         0,   0.375,msl-bp-damp0p5,3f695ad85f5f666dba3e35be64678bd1052198feed8e2c194eca83d5a21ac8de,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0015"",""noise_model"":""uniform_circuit"",""p"":0.0015,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0015,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
