     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     10000,       354,         0,   235.1,bpgd-low-only,737b833c9c8d1d395fd080098e9508f5bb13a789928ae65c80c69bcc8240d1a6,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0025"",""noise_model"":""uniform_circuit"",""p"":0.0025,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0025,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
      5000,       327,         0,   114.1,bpgd-low-only,345e25e2b461f31b330fdd70810e594198b5e79298f5ebec77b4cd3a6faa6529,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0035"",""noise_model"":""uniform_circuit"",""p"":0.0035,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0035,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
    100000,       460,         0,  2307.3,bpgd-low-only,9313fdc323a67256d02a0b70f2bba14385c80b4a53edd9d2b6b458fcbe099cd4,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.001"",""noise_model"":""uniform_circuit"",""p"":0.001,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.001,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
     10000,       225,         0,   235.9,bpgd-low-only,a3ad88987e7d426c0b219ec8ac1d8db22773f6e448a9593783f9a844ea6ec225,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.002"",""noise_model"":""uniform_circuit"",""p"":0.002,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.002,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
     10000,       486,         0,   235.4,bpgd-low-only,1fa7a47d1b9eb3cb9f0199a377cd82498466e0720886fb08d3b3b3652675948a,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.003"",""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
      5000,       463,         0,   114.2,bpgd-low-only,6c0991aee210bf7408bc0025d9a11b89eda38f0bfdf2c6b2fec3056cd2181785,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.004"",""noise_model"":""uniform_circuit"",""p"":0.004,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.004,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
      5000,       338,         0,  9114.9,bpgd-high-init0p9,83096a98713ad132adfca2e437f937e7e5b71c8aa75231d2b42d9aac2044936f,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0035"",""noise_model"":""uniform_circuit"",""p"":0.0035,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0035,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
      5963,        31,         0, 10875.0,bpgd-high-init0p9,309abdb6561037ec56121e3a0c47b767522bf20e071437f8d8c915d8faeb5bc7,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.001"",""noise_model"":""uniform_circuit"",""p"":0.001,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.001,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
      5961,       128,         0, 10885.9,bpgd-high-init0p9,36b817a0c9e0d0743a6cb2050774a514401190d0c648e858d167586ac4691cdc,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.002"",""noise_model"":""uniform_circuit"",""p"":0.002,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.002,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
      5965,       190,         0, 10892.1,bpgd-high-init0p9,d2e2ab39c41b79ff726401412a6316452426419492185d30d748e04f68d78d12,"{""A"":""x+1+y"",""B"":""x+1+xy^2"",""basis"":""CX"",""circuit"":""bicycle_bivariate_18_4_3_memory_X"",""distance"":""3"",""error_rate"":""0.0025"",""noise_model"":""uniform_circuit"",""p"":0.0025,""rounds"":""3"",""stim_path"":""C:\\Users\\User\\Documents\\projects-git\\relay_mother_folder\\relay\\tests\\testdata\\bicycle_bivariate\\circuit=bicycle_bivariate_18_4_3_memory_X,distance=3,rounds=3,error_rate=0.0025,noise_model=uniform_circuit,basis=CX,A=x+1+y,B=x+1+xy^2.stim""}",
