     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1479,        15,         0,   452.0,relay-bp-paper-damping-c0p900-w0p200,e1234478575f74ecf74a6899576d4c1015b78db843af3fcc68ca560ab5872193,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
      1272,        13,         0,   442.5,relay-bp-paper-damping-c1p000-w0p200,553cc2617feb9a7a03826d012ec94398ba1866494597b71a180c5407aba1e64a,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
       362,        12,         0,   455.4,relay-bp-paper-damping-c0p000-w0p400,14611f2380a8d111d92ee5f2afb1d1ce1f809ebad314d8b7927c8ca15a47523a,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
       688,        12,         0,   484.7,relay-bp-paper-damping-c0p100-w0p400,323828710050b44c0bdebcc5e893e3d9dacf5741573ef8feda8d85b0327089be,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
       420,         4,         0,   134.0,relay-bp-paper-damping-c0p200-w0p400,61541834851967ac3eb8e6896ec5e774e21ec81dba68874dbebc76d406e15d95,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
      1201,        11,         0,   434.5,relay-bp-paper-damping-c0p300-w0p400,b3d00abf3d14aba705f25a796b892f7bffc2cec1d632f3d4fe6191990c0939c7,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
       741,        13,         0,   423.6,relay-bp-paper-damping-c0p400-w0p400,18a5db79805c8a31f4a14c18b22e91b24ecb3372d0c6bede8068316684cbc86b,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
      1352,        12,         0,   444.8,relay-bp-paper-damping-c0p500-w0p400,ebf44f636523646a8a71ffcd439f733a044fe645e4b2c3579cf1bdf982658187,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
      1484,        10,         0,   418.1,relay-bp-paper-damping-c0p600-w0p400,199f7fbdd536fbbf7ab805766e0c2890cda370d8d5e822f17fd061745c615e9d,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
      1700,        11,         0,   468.4,relay-bp-paper-damping-c0p700-w0p400,19a7f111406460a0d1a390fb046d8bff7f61b35852d9159d20c1520c2ff14006,"{""A"":""x^3+y+y^2"",""B"":""y^3+x+x^2"",""basis"":""CX"",""basis_filter_applied"":""Z"",""circuit"":""bicycle_bivariate_144_12_12_memory_Z"",""distance"":""12"",""error_rate"":""0.003"",""memory_disabled"":true,""noise_model"":""uniform_circuit"",""p"":0.003,""rounds"":""12"",""stim_path"":""/hpc/group/pfisterlab/mg551/storage/relay/relay/tests/testdata/bicycle_bivariate/circuit=bicycle_bivariate_144_12_12_memory_Z,distance=12,rounds=12,error_rate=0.003,noise_model=uniform_circuit,basis=CX,A=x^3+y+y^2,B=y^3+x+x^2.stim""}",
